ADQ_ID,EventType,StartIndex,EndIndex,Duration_ms,Amplitude_deg,MaxVel,MeanVel,ROI,group,subject
m1q5,fixation,0,1,120.0,0.2561199359675064,,,INST_n2q5_1b,mci,mci_group_1
m1q5,fixation,5,6,122.0,1.5015055240657629,,,INST_n2q5_1b,mci,mci_group_1
m1q5,fixation,10,16,734.0,7.499526207034682,,,INST_n2q5_1c,mci,mci_group_1
m1q5,fixation,20,24,489.0,3.4306576806787326,,,BG_n2q5,mci,mci_group_1
m1q5,fixation,26,34,978.0,1.439933859731068,,,INST_n2q5_1b,mci,mci_group_1
m1q5,fixation,36,48,1466.0,18.220015135065054,,,INST_n2q5_1b,mci,mci_group_1
m1q5,fixation,50,53,366.0,4.596827411682972,,,BG_n2q5,mci,mci_group_1
m1q5,fixation,57,61,489.0,5.73895428314253,,,INST_n2q5_1b,mci,mci_group_1
m1q5,saccade,2,2,0.0,0.0,42.04234340161445,42.04234340161445,,mci,mci_group_1
m1q5,saccade,3,3,0.0,0.0,12.027975767800275,12.027975767800275,,mci,mci_group_1
m1q5,saccade,4,4,0.0,0.0,58.79593001335061,58.79593001335061,,mci,mci_group_1
m1q5,saccade,7,9,243.0,16.42345290302864,97.95431341598265,88.123599690337,,mci,mci_group_1
m1q5,saccade,17,17,0.0,0.0,64.35763418530706,64.35763418530706,,mci,mci_group_1
m1q5,saccade,18,18,0.0,0.0,31.688076307064524,31.688076307064524,,mci,mci_group_1
m1q5,saccade,19,19,0.0,0.0,45.74834840199534,45.74834840199534,,mci,mci_group_1
m1q5,saccade,25,25,0.0,0.0,86.69990694677475,86.69990694677475,,mci,mci_group_1
m1q5,saccade,35,35,0.0,0.0,97.2853997261718,97.2853997261718,,mci,mci_group_1
m1q5,saccade,49,49,0.0,0.0,77.0832177653402,77.0832177653402,,mci,mci_group_1
m1q5,saccade,54,54,0.0,0.0,69.6493084496848,69.6493084496848,,mci,mci_group_1
m1q5,saccade,55,55,0.0,0.0,8.12942258441723,8.12942258441723,,mci,mci_group_1
m1q5,saccade,56,56,0.0,0.0,62.967745277956816,62.967745277956816,,mci,mci_group_1
m10q5,fixation,0,1,122.0,0.3156333803639918,,,INST_n2q5_1a,mci,mci_group_10
m10q5,fixation,5,6,123.0,0.4790540453852736,,,INST_n2q5_1b,mci,mci_group_10
m10q5,fixation,8,10,244.0,3.7985983651868227,,,INST_n2q5_1b,mci,mci_group_10
m10q5,fixation,13,15,244.0,3.3003811383535693,,,INST_n2q5_1c,mci,mci_group_10
m10q5,fixation,17,18,122.0,0.5749531893989279,,,INST_n2q5_1c,mci,mci_group_10
m10q5,fixation,20,23,367.0,0.30325465536410123,,,INST_n2q5_1c,mci,mci_group_10
m10q5,fixation,29,34,855.9999999999991,10.461064740952521,,,INST_n2q5_1c,mci,mci_group_10
m10q5,fixation,36,38,367.0,6.691846568025898,,,INST_n2q5_1c,mci,mci_group_10
m10q5,fixation,40,42,611.0,15.14624430961022,,,INST_n2q5_1c,mci,mci_group_10
m10q5,fixation,44,46,244.0,5.104860530318141,,,INST_n2q5_1b,mci,mci_group_10
m10q5,fixation,49,63,1711.0,5.3465523223101465,,,BG_n2q5,mci,mci_group_10
m10q5,saccade,2,2,0.0,0.0,106.15512270410493,106.15512270410493,,mci,mci_group_10
m10q5,saccade,3,3,0.0,0.0,18.203393509909624,18.203393509909624,,mci,mci_group_10
m10q5,saccade,4,4,0.0,0.0,52.024967910924865,52.024967910924865,,mci,mci_group_10
m10q5,saccade,7,7,0.0,0.0,116.37787648416453,116.37787648416453,,mci,mci_group_10
m10q5,saccade,11,12,122.0,14.52436839126576,119.05219992840787,115.28834587696663,,mci,mci_group_10
m10q5,saccade,16,16,0.0,0.0,76.5497803136042,76.5497803136042,,mci,mci_group_10
m10q5,saccade,19,19,0.0,0.0,64.75567927834979,64.75567927834979,,mci,mci_group_10
m10q5,saccade,24,25,123.0,5.908303090702101,48.03498447725285,46.8792230440704,,mci,mci_group_10
m10q5,saccade,26,26,0.0,0.0,16.359279711508904,16.359279711508904,,mci,mci_group_10
m10q5,saccade,27,28,122.0,8.346811468746619,102.06564844212168,85.24106794543223,,mci,mci_group_10
m10q5,saccade,35,35,0.0,0.0,57.41270794700522,57.41270794700522,,mci,mci_group_10
m10q5,saccade,39,39,0.0,0.0,55.3482888590888,55.3482888590888,,mci,mci_group_10
m10q5,saccade,43,43,0.0,0.0,62.74878335657606,62.74878335657606,,mci,mci_group_10
m10q5,saccade,47,48,123.0,5.271937739124014,51.01767924598621,46.93948083894438,,mci,mci_group_10
m11q5,fixation,2,8,733.0,4.918904668073968,,,INST_n2q5_1b,mci,mci_group_11
m11q5,fixation,10,13,366.0,2.1144722064855794,,,INST_n2q5_1b,mci,mci_group_11
m11q5,fixation,15,32,2078.0,15.877686645213773,,,INST_n2q5_1c,mci,mci_group_11
m11q5,fixation,35,37,245.0,0.15168096123112326,,,INST_n2q5_1a,mci,mci_group_11
m11q5,fixation,41,43,245.0,0.8035872955690659,,,BG_n2q5,mci,mci_group_11
m11q5,fixation,45,48,610.0,5.722543666307844,,,INST_n2q5_1b,mci,mci_group_11
m11q5,fixation,51,52,122.0,1.2585885251344053,,,INST_n2q5_1c,mci,mci_group_11
m11q5,fixation,54,57,367.0,0.39299999999999535,,,BG_n2q5,mci,mci_group_11
m11q5,fixation,59,61,244.0,0.9522382979065764,,,INST_n2q5_1a,mci,mci_group_11
m11q5,fixation,64,67,367.0,6.390951660120731,,,BG_n2q5,mci,mci_group_11
m11q5,fixation,70,73,367.0,4.492259999999998,,,BG_n2q5,mci,mci_group_11
m11q5,fixation,77,83,733.0,11.705461042590333,,,INST_n2q5_1a,mci,mci_group_11
m11q5,fixation,86,89,367.0,1.1717531880050507,,,BG_n2q5,mci,mci_group_11
m11q5,fixation,92,97,733.0,4.606395503861985,,,INST_n2q5_1a,mci,mci_group_11
m11q5,fixation,106,107,122.0,0.46386668990131363,,,BG_n2q5,mci,mci_group_11
m11q5,fixation,113,114,123.0,3.3958369153420764,,,INST_n2q5_1b,mci,mci_group_11
m11q5,fixation,118,120,244.99999999999818,2.951100000000004,,,BG_n2q5,mci,mci_group_11
m11q5,fixation,122,128,734.0,6.741774616108138,,,INST_n2q5_1a,mci,mci_group_11
m11q5,saccade,0,0,0.0,0.0,0.0,0.0,,mci,mci_group_11
m11q5,saccade,1,1,0.0,0.0,63.35704918032792,63.35704918032792,,mci,mci_group_11
m11q5,saccade,9,9,0.0,0.0,49.916493467065465,49.916493467065465,,mci,mci_group_11
m11q5,saccade,14,14,0.0,0.0,120.748757257779,120.748757257779,,mci,mci_group_11
m11q5,saccade,33,34,123.0,18.126984601858084,147.37385855169174,102.03700354000594,,mci,mci_group_11
m11q5,saccade,38,38,0.0,0.0,52.00406003206215,52.00406003206215,,mci,mci_group_11
m11q5,saccade,39,39,0.0,0.0,5.182072262404144,5.182072262404144,,mci,mci_group_11
m11q5,saccade,40,40,0.0,0.0,96.76259160451994,96.76259160451994,,mci,mci_group_11
m11q5,saccade,44,44,0.0,0.0,132.88773487342752,132.88773487342752,,mci,mci_group_11
m11q5,saccade,49,50,121.0,6.529496064506051,87.94005266013856,70.95141502637529,,mci,mci_group_11
m11q5,saccade,53,53,0.0,0.0,141.40291476953777,141.40291476953777,,mci,mci_group_11
m11q5,saccade,58,58,0.0,0.0,121.29588166430662,121.29588166430662,,mci,mci_group_11
m11q5,saccade,62,63,123.0,9.527361376456764,85.00471324871405,81.23146791076664,,mci,mci_group_11
m11q5,saccade,68,69,122.0,18.41323189962044,150.9281303247577,106.46301121103326,,mci,mci_group_11
m11q5,saccade,74,76,244.0,25.843716736615107,126.69235027029674,100.18682548827792,,mci,mci_group_11
m11q5,saccade,84,85,244.0,27.13836208889549,125.77128183182363,118.49703863905832,,mci,mci_group_11
m11q5,saccade,90,91,123.0,16.33527083918721,149.12716125639304,140.9671206248925,,mci,mci_group_11
m11q5,saccade,98,98,0.0,0.0,47.72926308245266,47.72926308245266,,mci,mci_group_11
m11q5,saccade,99,99,0.0,0.0,25.866587526291624,25.866587526291624,,mci,mci_group_11
m11q5,saccade,100,103,367.0,16.73146931219133,50.66605396623603,45.236332823166485,,mci,mci_group_11
m11q5,saccade,104,104,0.0,0.0,5.58742206927975,5.58742206927975,,mci,mci_group_11
m11q5,saccade,105,105,0.0,0.0,98.5984285394761,98.5984285394761,,mci,mci_group_11
m11q5,saccade,108,108,0.0,0.0,42.4609534401128,42.4609534401128,,mci,mci_group_11
m11q5,saccade,109,109,0.0,0.0,12.029763646202722,12.029763646202722,,mci,mci_group_11
m11q5,saccade,110,110,0.0,0.0,51.978975086226086,51.978975086226086,,mci,mci_group_11
m11q5,saccade,111,111,0.0,0.0,27.791251071503098,27.791251071503098,,mci,mci_group_11
m11q5,saccade,112,112,0.0,0.0,50.11515435899299,50.11515435899299,,mci,mci_group_11
m11q5,saccade,115,115,0.0,0.0,49.46773940312487,49.46773940312487,,mci,mci_group_11
m11q5,saccade,116,116,0.0,0.0,5.8960576268243265,5.8960576268243265,,mci,mci_group_11
m11q5,saccade,117,117,0.0,0.0,87.47350096662643,87.47350096662643,,mci,mci_group_11
m11q5,saccade,121,121,0.0,0.0,49.2610528495076,49.2610528495076,,mci,mci_group_11
m12q5,fixation,3,5,244.0,1.8046462215071382,,,INST_n2q5_1b,mci,mci_group_12
m12q5,fixation,7,10,367.0,4.0268484885329405,,,INST_n2q5_1b,mci,mci_group_12
m12q5,fixation,12,13,123.0,1.2687304763424005,,,INST_n2q5_1c,mci,mci_group_12
m12q5,fixation,18,23,611.0,2.517588892253851,,,INST_n2q5_1c,mci,mci_group_12
m12q5,fixation,27,30,367.0,2.85630796301799,,,INST_n2q5_1b,mci,mci_group_12
m12q5,fixation,32,35,367.0,6.933168586007406,,,INST_n2q5_1a,mci,mci_group_12
m12q5,fixation,38,41,612.0,7.324015525324883,,,INST_n2q5_1a,mci,mci_group_12
m12q5,fixation,43,46,366.0,3.747336506106705,,,INST_n2q5_1a,mci,mci_group_12
m12q5,saccade,0,0,0.0,0.0,0.0,0.0,,mci,mci_group_12
m12q5,saccade,1,2,122.0,8.023876132742828,65.76947649789203,56.706508429752574,,mci,mci_group_12
m12q5,saccade,6,6,0.0,0.0,43.495635631638564,43.495635631638564,,mci,mci_group_12
m12q5,saccade,11,11,0.0,0.0,116.68738601153062,116.68738601153062,,mci,mci_group_12
m12q5,saccade,14,15,122.0,10.512274623981238,86.16618544246917,81.22204161889046,,mci,mci_group_12
m12q5,saccade,16,16,0.0,0.0,5.388744521624138,5.388744521624138,,mci,mci_group_12
m12q5,saccade,17,17,0.0,0.0,58.34030859178111,58.34030859178111,,mci,mci_group_12
m12q5,saccade,24,24,0.0,0.0,123.4546963630723,123.4546963630723,,mci,mci_group_12
m12q5,saccade,25,25,0.0,0.0,16.028315849856103,16.028315849856103,,mci,mci_group_12
m12q5,saccade,26,26,0.0,0.0,51.16853980591386,51.16853980591386,,mci,mci_group_12
m12q5,saccade,31,31,0.0,0.0,101.4036370284953,101.4036370284953,,mci,mci_group_12
m12q5,saccade,36,37,123.0,5.7188644836540785,46.494833200439665,46.19854731547158,,mci,mci_group_12
m12q5,saccade,42,42,0.0,0.0,114.32303080263756,114.32303080263756,,mci,mci_group_12
m13q5,fixation,0,3,490.0,17.79866451037269,,,INST_n2q5_1a,mci,mci_group_13
m13q5,fixation,5,6,122.0,1.3370077823258921,,,INST_n2q5_1b,mci,mci_group_13
m13q5,fixation,8,9,122.0,0.9294196944330355,,,INST_n2q5_1b,mci,mci_group_13
m13q5,fixation,13,20,856.0,0.955931164258181,,,INST_n2q5_1c,mci,mci_group_13
m13q5,fixation,22,24,244.0,2.084647007816915,,,INST_n2q5_1c,mci,mci_group_13
m13q5,fixation,27,30,367.0,1.6961303045462013,,,INST_n2q5_1b,mci,mci_group_13
m13q5,fixation,32,34,367.0,6.443684198127652,,,INST_n2q5_1c,mci,mci_group_13
m13q5,fixation,36,37,245.0,4.72200264739443,,,INST_n2q5_1b,mci,mci_group_13
m13q5,fixation,42,46,489.0,0.8745583081761888,,,BG_n2q5,mci,mci_group_13
m13q5,fixation,48,49,122.0,0.6462861892381702,,,INST_n2q5_1b,mci,mci_group_13
m13q5,fixation,51,53,246.0,0.06380404062440148,,,INST_n2q5_1b,mci,mci_group_13
m13q5,saccade,4,4,0.0,0.0,47.64617217352905,47.64617217352905,,mci,mci_group_13
m13q5,saccade,7,7,0.0,0.0,78.42724312304159,78.42724312304159,,mci,mci_group_13
m13q5,saccade,10,10,0.0,0.0,83.80685956690905,83.80685956690905,,mci,mci_group_13
m13q5,saccade,11,11,0.0,0.0,9.797247291529102,9.797247291529102,,mci,mci_group_13
m13q5,saccade,12,12,0.0,0.0,70.78074044449903,70.78074044449903,,mci,mci_group_13
m13q5,saccade,21,21,0.0,0.0,54.004889121384636,54.004889121384636,,mci,mci_group_13
m13q5,saccade,25,26,122.0,12.858422947686858,105.39690940726932,81.2250278335948,,mci,mci_group_13
m13q5,saccade,31,31,0.0,0.0,96.43629602766033,96.43629602766033,,mci,mci_group_13
m13q5,saccade,35,35,0.0,0.0,61.817279324950405,61.817279324950405,,mci,mci_group_13
m13q5,saccade,38,38,0.0,0.0,97.4578869255789,97.4578869255789,,mci,mci_group_13
m13q5,saccade,39,39,0.0,0.0,1.7083590196962115,1.7083590196962115,,mci,mci_group_13
m13q5,saccade,40,41,122.0,6.154959542482794,50.450488053137654,48.90290860041993,,mci,mci_group_13
m13q5,saccade,47,47,0.0,0.0,55.59122039692083,55.59122039692083,,mci,mci_group_13
m13q5,saccade,50,50,0.0,0.0,41.6894578742641,41.6894578742641,,mci,mci_group_13
m13q5,saccade,54,55,123.0,6.280484093602972,51.06084628945506,50.484114294149485,,mci,mci_group_13
m14q5,fixation,2,5,366.0,3.262452420618578,,,INST_n2q5_1b,mci,mci_group_14
m14q5,fixation,7,8,122.0,0.11785156256918784,,,INST_n2q5_1b,mci,mci_group_14
m14q5,fixation,10,12,246.0,2.0801666371711653,,,INST_n2q5_1c,mci,mci_group_14
m14q5,fixation,14,16,245.0,1.897910463746907,,,INST_n2q5_1c,mci,mci_group_14
m14q5,fixation,18,22,489.0,4.456700511409762,,,INST_n2q5_1c,mci,mci_group_14
m14q5,fixation,24,25,122.0,0.1656463087424521,,,INST_n2q5_1c,mci,mci_group_14
m14q5,fixation,27,31,489.0,1.059074766199252,,,INST_n2q5_1b,mci,mci_group_14
m14q5,fixation,36,37,123.0,1.9972915005076186,,,INST_n2q5_1c,mci,mci_group_14
m14q5,fixation,39,40,122.0,2.168536614401517,,,INST_n2q5_1c,mci,mci_group_14
m14q5,fixation,42,43,123.0,0.6630230683769611,,,BG_n2q5,mci,mci_group_14
m14q5,fixation,45,46,122.0,0.8161874718469998,,,INST_n2q5_1b,mci,mci_group_14
m14q5,fixation,48,56,978.0,2.3541583377504574,,,INST_n2q5_1c,mci,mci_group_14
m14q5,fixation,60,64,734.0,40.07914615039597,,,INST_n2q5_1a,mci,mci_group_14
m14q5,saccade,0,0,0.0,0.0,0.0,0.0,,mci,mci_group_14
m14q5,saccade,1,1,0.0,0.0,74.78463662937871,74.78463662937871,,mci,mci_group_14
m14q5,saccade,6,6,0.0,0.0,72.46768214441316,72.46768214441316,,mci,mci_group_14
m14q5,saccade,9,9,0.0,0.0,118.65234935028627,118.65234935028627,,mci,mci_group_14
m14q5,saccade,13,13,0.0,0.0,109.59956304563322,109.59956304563322,,mci,mci_group_14
m14q5,saccade,17,17,0.0,0.0,117.24403749721436,117.24403749721436,,mci,mci_group_14
m14q5,saccade,23,23,0.0,0.0,86.35437263915792,86.35437263915792,,mci,mci_group_14
m14q5,saccade,26,26,0.0,0.0,67.2183173916624,67.2183173916624,,mci,mci_group_14
m14q5,saccade,32,32,0.0,0.0,94.2691857765085,94.2691857765085,,mci,mci_group_14
m14q5,saccade,33,33,0.0,0.0,5.75375394093218,5.75375394093218,,mci,mci_group_14
m14q5,saccade,34,35,122.0,6.7624208174292155,67.91474531916325,61.67221207527513,,mci,mci_group_14
m14q5,saccade,38,38,0.0,0.0,102.3397616194756,102.3397616194756,,mci,mci_group_14
m14q5,saccade,41,41,0.0,0.0,110.39818989692785,110.39818989692785,,mci,mci_group_14
m14q5,saccade,44,44,0.0,0.0,51.861071001415574,51.861071001415574,,mci,mci_group_14
m14q5,saccade,47,47,0.0,0.0,79.51249517956403,79.51249517956403,,mci,mci_group_14
m14q5,saccade,57,59,366.0,32.025778070098475,117.62292416798475,92.96878086056768,,mci,mci_group_14
m15q5,fixation,0,6,734.0,6.720460009612431,,,INST_n2q5_1a,mci,mci_group_15
m15q5,fixation,8,10,244.0,0.12108000000000452,,,BG_n2q5,mci,mci_group_15
m15q5,fixation,12,23,1467.0,5.691709309829516,,,INST_n2q5_1b,mci,mci_group_15
m15q5,fixation,25,36,1467.0,20.510893253342232,,,INST_n2q5_1c,mci,mci_group_15
m15q5,fixation,40,43,367.0,3.3369304233082238,,,INST_n2q5_1a,mci,mci_group_15
m15q5,fixation,46,55,1344.0,6.560647411376416,,,INST_n2q5_1a,mci,mci_group_15
m15q5,fixation,57,59,490.0,2.872410959246608,,,INST_n2q5_1a,mci,mci_group_15
m15q5,fixation,61,70,1100.0,1.348089769859558,,,BG_n2q5,mci,mci_group_15
m15q5,saccade,7,7,0.0,0.0,44.91696040548596,44.91696040548596,,mci,mci_group_15
m15q5,saccade,11,11,0.0,0.0,53.97390619661437,53.97390619661437,,mci,mci_group_15
m15q5,saccade,24,24,0.0,0.0,64.88251602672385,64.88251602672385,,mci,mci_group_15
m15q5,saccade,37,39,245.0,10.07568296162597,74.68308202168681,52.466577962007925,,mci,mci_group_15
m15q5,saccade,44,45,122.0,7.538539007791893,61.791303342556496,56.42090596236345,,mci,mci_group_15
m15q5,saccade,56,56,0.0,0.0,44.27085493733506,44.27085493733506,,mci,mci_group_15
m15q5,saccade,60,60,0.0,0.0,44.17111361470207,44.17111361470207,,mci,mci_group_15
m16q5,fixation,2,3,123.0,2.180112090787994,,,INST_n2q5_1b,mci,mci_group_16
m16q5,fixation,6,10,489.0,4.124608495602947,,,INST_n2q5_1b,mci,mci_group_16
m16q5,fixation,12,13,122.0,0.07762073176671144,,,INST_n2q5_1c,mci,mci_group_16
m16q5,fixation,17,22,611.0,5.568503173277352,,,INST_n2q5_1c,mci,mci_group_16
m16q5,fixation,24,29,612.0,2.3557856350695374,,,BG_n2q5,mci,mci_group_16
m16q5,fixation,32,33,122.0,1.0562171930053095,,,BG_n2q5,mci,mci_group_16
m16q5,fixation,35,37,245.0,0.7341308943233629,,,INST_n2q5_1a,mci,mci_group_16
m16q5,fixation,39,40,122.0,0.7966084219991656,,,INST_n2q5_1a,mci,mci_group_16
m16q5,fixation,50,56,733.0,0.4414380232829919,,,INST_n2q5_1a,mci,mci_group_16
m16q5,saccade,0,0,0.0,0.0,0.0,0.0,,mci,mci_group_16
m16q5,saccade,1,1,0.0,0.0,134.9585863064908,134.9585863064908,,mci,mci_group_16
m16q5,saccade,4,5,122.0,5.343116217489567,66.37812149087895,55.08707803023278,,mci,mci_group_16
m16q5,saccade,11,11,0.0,0.0,92.63383579238715,92.63383579238715,,mci,mci_group_16
m16q5,saccade,14,16,244.0,25.89407587094006,151.88161692912382,100.6732354884951,,mci,mci_group_16
m16q5,saccade,23,23,0.0,0.0,85.51303613260359,85.51303613260359,,mci,mci_group_16
m16q5,saccade,30,31,122.0,18.56173743490625,152.14538881070698,114.3308702550936,,mci,mci_group_16
m16q5,saccade,34,34,0.0,0.0,125.0947790208517,125.0947790208517,,mci,mci_group_16
m16q5,saccade,38,38,0.0,0.0,47.42769186828198,47.42769186828198,,mci,mci_group_16
m16q5,saccade,41,41,0.0,0.0,47.01194775263959,47.01194775263959,,mci,mci_group_16
m16q5,saccade,42,42,0.0,0.0,0.681531675963823,0.681531675963823,,mci,mci_group_16
m16q5,saccade,43,45,245.0,19.535382496076192,88.30967059997063,72.29599580293053,,mci,mci_group_16
m16q5,saccade,46,46,0.0,0.0,21.68909068626661,21.68909068626661,,mci,mci_group_16
m16q5,saccade,47,47,0.0,0.0,77.37935826576842,77.37935826576842,,mci,mci_group_16
m16q5,saccade,48,48,0.0,0.0,6.326227071907234,6.326227071907234,,mci,mci_group_16
m16q5,saccade,49,49,0.0,0.0,89.24017403854303,89.24017403854303,,mci,mci_group_16
m17q5,fixation,0,1,124.0,1.5973633845809811,,,INST_n2q5_1a,mci,mci_group_17
m17q5,fixation,5,7,244.0,0.34463177914986326,,,INST_n2q5_1b,mci,mci_group_17
m17q5,fixation,11,13,244.0,3.4779436610733065,,,INST_n2q5_1b,mci,mci_group_17
m17q5,fixation,23,24,244.0,6.870779472112316,,,INST_n2q5_1c,mci,mci_group_17
m17q5,fixation,27,29,244.0,0.3184902918457634,,,INST_n2q5_1a,mci,mci_group_17
m17q5,fixation,31,35,489.0,9.72961243955791,,,INST_n2q5_1b,mci,mci_group_17
m17q5,fixation,38,40,244.0,4.134011963843352,,,INST_n2q5_1b,mci,mci_group_17
m17q5,fixation,44,45,122.0,0.6218032080972254,,,INST_n2q5_1b,mci,mci_group_17
m17q5,fixation,47,48,122.0,4.742768756791753,,,INST_n2q5_1b,mci,mci_group_17
m17q5,saccade,2,4,244.0,8.786071746668133,64.44400598642677,50.43414891387847,,mci,mci_group_17
m17q5,saccade,8,8,0.0,0.0,81.80843232969247,81.80843232969247,,mci,mci_group_17
m17q5,saccade,9,9,0.0,0.0,8.544596617183656,8.544596617183656,,mci,mci_group_17
m17q5,saccade,10,10,0.0,0.0,101.58813214860594,101.58813214860594,,mci,mci_group_17
m17q5,saccade,14,14,0.0,0.0,70.5902219072257,70.5902219072257,,mci,mci_group_17
m17q5,saccade,15,15,0.0,0.0,13.214378490625943,13.214378490625943,,mci,mci_group_17
m17q5,saccade,16,18,245.0,2.5273132745269264,120.0521065613906,71.78761671137458,,mci,mci_group_17
m17q5,saccade,19,19,0.0,0.0,9.142607037967093,9.142607037967093,,mci,mci_group_17
m17q5,saccade,20,20,0.0,0.0,105.454890642718,105.454890642718,,mci,mci_group_17
m17q5,saccade,21,21,0.0,0.0,4.865817484285542,4.865817484285542,,mci,mci_group_17
m17q5,saccade,22,22,0.0,0.0,64.31171815790177,64.31171815790177,,mci,mci_group_17
m17q5,saccade,25,26,245.0,21.951736703176813,89.59892531908903,65.66152993054315,,mci,mci_group_17
m17q5,saccade,30,30,0.0,0.0,46.557586428158714,46.557586428158714,,mci,mci_group_17
m17q5,saccade,36,37,122.0,7.271170959673549,59.599761964537294,59.29530740658754,,mci,mci_group_17
m17q5,saccade,41,43,367.0,23.20304057185609,116.91034155684743,84.01643301706373,,mci,mci_group_17
m17q5,saccade,46,46,0.0,0.0,65.58788151213209,65.58788151213209,,mci,mci_group_17
m18q5,fixation,0,2,244.0,4.963887168580687,,,INST_n2q5_1a,mci,mci_group_18
m18q5,fixation,4,6,245.0,7.454023367095114,,,INST_n2q5_1a,mci,mci_group_18
m18q5,fixation,8,9,122.0,0.4540565044132665,,,INST_n2q5_1a,mci,mci_group_18
m18q5,fixation,13,15,245.0,2.679091443680116,,,BG_n2q5,mci,mci_group_18
m18q5,fixation,19,22,367.0,0.3865286105840036,,,INST_n2q5_1b,mci,mci_group_18
m18q5,fixation,24,26,245.0,0.9506854419838332,,,INST_n2q5_1b,mci,mci_group_18
m18q5,fixation,28,31,367.0,3.9198284491543736,,,INST_n2q5_1b,mci,mci_group_18
m18q5,fixation,33,36,366.0,0.7388511823094004,,,INST_n2q5_1b,mci,mci_group_18
m18q5,fixation,38,42,489.0,4.248794597294626,,,INST_n2q5_1b,mci,mci_group_18
m18q5,fixation,44,46,245.0,4.155794582218905,,,BG_n2q5,mci,mci_group_18
m18q5,fixation,49,52,367.0,0.8985794088448716,,,INST_n2q5_1c,mci,mci_group_18
m18q5,fixation,57,58,122.0,1.8194106210528767,,,INST_n2q5_1c,mci,mci_group_18
m18q5,fixation,63,70,978.0,5.984857374841943,,,INST_n2q5_1a,mci,mci_group_18
m18q5,fixation,72,73,122.0,0.6767701296599863,,,INST_n2q5_1a,mci,mci_group_18
m18q5,fixation,75,76,122.0,2.1245381428442305,,,BG_n2q5,mci,mci_group_18
m18q5,fixation,79,81,244.0,5.374852763304309,,,INST_n2q5_1b,mci,mci_group_18
m18q5,saccade,3,3,0.0,0.0,40.425382248510516,40.425382248510516,,mci,mci_group_18
m18q5,saccade,7,7,0.0,0.0,60.07554986527514,60.07554986527514,,mci,mci_group_18
m18q5,saccade,10,12,244.0,20.35338026115564,119.73810666275318,85.40212026464957,,mci,mci_group_18
m18q5,saccade,16,16,0.0,0.0,84.101847845446,84.101847845446,,mci,mci_group_18
m18q5,saccade,17,17,0.0,0.0,14.690100166155933,14.690100166155933,,mci,mci_group_18
m18q5,saccade,18,18,0.0,0.0,42.14901219288935,42.14901219288935,,mci,mci_group_18
m18q5,saccade,23,23,0.0,0.0,74.73085803483691,74.73085803483691,,mci,mci_group_18
m18q5,saccade,27,27,0.0,0.0,44.15193517574858,44.15193517574858,,mci,mci_group_18
m18q5,saccade,32,32,0.0,0.0,76.3821535683626,76.3821535683626,,mci,mci_group_18
m18q5,saccade,37,37,0.0,0.0,70.35131544672537,70.35131544672537,,mci,mci_group_18
m18q5,saccade,43,43,0.0,0.0,81.21371753186367,81.21371753186367,,mci,mci_group_18
m18q5,saccade,47,48,122.0,15.065859589429339,123.49065237237163,96.1574590506672,,mci,mci_group_18
m18q5,saccade,53,54,122.0,10.516750728033832,86.20287481994944,85.81043137439435,,mci,mci_group_18
m18q5,saccade,55,55,0.0,0.0,35.89476728188815,35.89476728188815,,mci,mci_group_18
m18q5,saccade,56,56,0.0,0.0,53.310485472119346,53.310485472119346,,mci,mci_group_18
